cell,frame,type,count
4,34,Nascent,2
4,34,No Spots,1
4,35,Nascent,24
4,36,Nascent,24
4,36,Transcription Site,1
4,37,Nascent,15
4,39,Nascent,44
4,40,Mature,18
4,40,Nascent,76
4,41,Nascent,21
4,42,Nascent,52
4,43,Nascent,11
4,44,Mature,54
4,44,Nascent,94
4,44,Transcription Site,5
4,45,Nascent,19
4,46,Mature,10
4,46,Nascent,93
4,46,Transcription Site,1
4,48,Nascent,24
4,49,No Spots,1
4,50,Nascent,27
4,51,Nascent,16
4,52,Nascent,88
4,52,No Spots,1
4,53,Mature,7
4,53,Nascent,84
4,54,Nascent,20
4,55,Nascent,41
4,56,Nascent,40
4,57,Nascent,4
4,59,Nascent,28
4,60,Nascent,15
4,61,Nascent,20
4,62,Nascent,28
4,62,No Spots,1
4,63,Nascent,5
4,64,Nascent,58
4,65,Nascent,85
4,66,Mature,18
4,66,Nascent,89
4,68,Nascent,24
4,70,Nascent,23
4,71,Nascent,20
4,73,Mature,8
4,73,Nascent,36
4,74,Mature,12
4,74,Nascent,87
4,75,Nascent,36
4,76,Nascent,30
4,77,Mature,25
4,77,Nascent,79
4,78,Mature,25
4,78,Nascent,44
4,78,Transcription Site,2
4,79,Mature,51
4,79,Nascent,180
4,80,Nascent,48
4,81,Nascent,63
4,82,Nascent,34
4,83,Nascent,4
4,84,Mature,8
4,84,Nascent,69
4,84,Transcription Site,1
4,85,Nascent,78
4,86,Mature,22
4,86,Nascent,128
4,87,Nascent,27
4,88,Nascent,17
4,88,Transcription Site,1
4,91,Nascent,17
4,91,No Spots,1
4,92,Nascent,53
4,93,Nascent,91
4,94,Nascent,9
4,95,Nascent,7
4,96,Mature,34
4,96,Nascent,35
4,98,Nascent,3
4,99,Mature,18
4,99,Nascent,93
4,99,Transcription Site,2
5,0,Nascent,21
5,1,Nascent,9
5,2,Nascent,18
5,6,No Spots,1
5,8,Nascent,22
5,10,Nascent,45
5,11,Nascent,41
5,12,Mature,10
5,12,Nascent,51
5,13,Nascent,20
5,13,Transcription Site,1
5,15,Nascent,7
5,20,Mature,18
5,20,Nascent,58
5,23,Nascent,9
5,24,Nascent,18
5,26,Mature,46
5,26,Nascent,59
5,27,Nascent,20
5,28,Nascent,24
5,29,Nascent,29
5,30,Nascent,5
5,32,Nascent,9
5,34,Nascent,4
5,35,Mature,9
5,35,Nascent,60
5,36,Nascent,4
5,39,Nascent,18
5,40,Nascent,20
5,42,Nascent,11
5,44,Nascent,52
5,45,No Spots,1
5,46,Nascent,3
5,49,Nascent,10
5,51,Nascent,4
5,52,Nascent,13
5,52,No Spots,1
5,53,Nascent,38
5,55,Nascent,18
5,56,Mature,8
5,56,Nascent,4
5,56,No Spots,1
5,59,Nascent,26
5,60,Nascent,14
5,61,Nascent,7
5,62,Nascent,69
5,62,Transcription Site,1
5,63,Nascent,14
5,64,Nascent,50
5,65,Nascent,9
5,65,No Spots,1
5,66,Nascent,21
5,66,No Spots,1
5,68,Nascent,23
5,70,Nascent,11
5,71,Nascent,37
5,73,Nascent,18
5,75,Nascent,6
5,76,Nascent,47
5,77,Nascent,27
5,77,Transcription Site,3
5,78,Nascent,25
5,79,Nascent,12
5,80,Nascent,18
5,80,No Spots,1
5,81,Nascent,34
5,82,Mature,7
5,82,Nascent,41
5,82,No Spots,1
5,83,Nascent,6
5,84,Nascent,30
5,85,Nascent,42
5,86,Mature,24
5,86,Nascent,27
5,87,Nascent,4
5,91,Nascent,14
5,92,Nascent,31
5,93,Nascent,1
5,96,Nascent,14
5,98,Mature,8
5,98,Nascent,38
5,99,Nascent,10
6,0,Nascent,4
6,0,Transcription Site,1
6,1,Nascent,6
6,10,Nascent,17
6,10,Transcription Site,2
6,11,Mature,10
6,11,Nascent,31
6,12,No Spots,1
6,13,Mature,9
6,13,Nascent,15
6,15,Nascent,1
6,20,Nascent,46
6,24,Nascent,12
6,26,Nascent,1
6,28,Nascent,18
6,29,Nascent,5
6,30,Nascent,2
6,32,No Spots,1
6,34,Nascent,13
6,36,Mature,44
6,36,Nascent,58
6,36,Transcription Site,2
6,39,Nascent,5
6,40,Nascent,3
6,42,Nascent,6
6,44,Nascent,15
6,52,Nascent,11
6,53,Nascent,11
6,55,Mature,14
6,55,Nascent,48
6,56,Nascent,4
6,61,Nascent,3
6,62,Nascent,12
6,63,Nascent,6
6,64,Nascent,22
6,65,Mature,8
6,65,Nascent,3
6,66,Nascent,1
6,68,Nascent,74
6,70,Mature,69
6,70,Nascent,154
6,71,Nascent,5
6,73,Mature,7
6,73,Nascent,19
6,75,Mature,7
6,75,Nascent,25
6,77,Nascent,4
6,78,Nascent,63
6,82,Nascent,14
6,84,Nascent,25
6,85,Nascent,15
6,86,Nascent,5
6,91,No Spots,1
6,92,Mature,8
6,92,Nascent,12
6,92,No Spots,1
6,92,Transcription Site,1
6,98,Nascent,15
7,10,Mature,7
7,10,Nascent,37
7,10,Transcription Site,1
7,11,Nascent,37
7,11,No Spots,1
7,11,Transcription Site,1
7,13,Nascent,42
7,26,Nascent,7
7,34,Nascent,2
7,34,Transcription Site,1
7,36,Nascent,5
7,39,Nascent,2
7,55,Nascent,14
7,62,No Spots,1
7,64,Nascent,23
7,66,Nascent,25
7,68,Nascent,12
7,77,Nascent,2
7,78,Nascent,44
7,82,Nascent,3
7,84,Nascent,9
7,85,No Spots,1
7,91,No Spots,1
7,92,Mature,16
7,92,Nascent,20
7,92,Transcription Site,1
7,98,Nascent,1
8,11,Nascent,4
8,13,No Spots,1
8,36,Nascent,6
8,55,Nascent,7
8,64,Nascent,4
8,66,Nascent,16
8,68,Nascent,12
8,84,Nascent,10
8,91,Nascent,16
8,92,Mature,8
8,92,Nascent,8
9,11,No Spots,1
9,13,Nascent,26
9,36,Nascent,1
9,66,Mature,11
9,66,Nascent,2
9,84,Mature,9
9,84,Nascent,52
9,84,Transcription Site,1
9,91,Nascent,15
10,84,Nascent,11
10,91,Nascent,1
